"Year";"Date";"Site";"Replicate";"Tax_ID";"Size";"Density";"Latitude";"Longitude";"Observer";"Depth";"DatasetID";"Area";"Country";"Location";"Method"
2017;2017-06-03;"Cayo Peraza";1;"Caranx ruber";36;2;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";1;"Cephalopholis cruentata";20;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";1;"Cephalopholis cruentata";21;2;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";1;"Chaetodon capistratus";7;2;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";1;"Chromis multilineata";8;40;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";1;"Haemulon flavolineatum";14;3;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";1;"Halichoeres garnoti";11;2;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";1;"Halichoeres garnoti";12;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";1;"Holocentrus adsensionis";14;2;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";1;"Holocentrus adsensionis";16;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";1;"Hypoplectrus puella";13;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";1;"Lutjanus apodus";24;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";1;"Lutjanus apodus";31;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";1;"Lutjanus mahogoni";16;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";1;"Lutjanus mahogoni";20;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";1;"Lutjanus mahogoni";22;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";1;"Mulloidichthys martinicus";11;18;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";1;"Mulloidichthys martinicus";20;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";1;"Myripristis jacobus";17;3;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";1;"Ocyurus chrysurus";31;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";1;"Pomacanthus paru";16;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";1;"Scarus coeruleus";18;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";1;"Scarus iseri";8;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";1;"Scarus iseri";13;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";1;"Scarus iseri";18;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";1;"Scarus iseri";20;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";1;"Scarus iseri";21;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";1;"Scarus taeniopterus";12;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";1;"Scarus taeniopterus";14;2;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";1;"Scarus taeniopterus";18;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";1;"Scarus taeniopterus";19;2;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";1;"Scarus taeniopterus";21;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";1;"Scarus vetula";12;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";1;"Scarus vetula";20;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";1;"Scarus vetula";21;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";1;"Scarus vetula";24;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";1;"Scarus vetula";30;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";1;"Scarus vetula";32;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";1;"Sparisoma aurofrenatum";12;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";1;"Sparisoma viride";14;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";1;"Sparisoma viride";16;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";1;"Sparisoma viride";21;2;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";1;"Sparisoma viride";25;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";1;"Sparisoma viride";26;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";1;"Sparisoma viride";30;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";1;"Sparisoma viride";33;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";1;"Thalassoma bifasciatum";5;10;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Acanthurus bahianus";15;2;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Acanthurus chirurgus";10;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Acanthurus chirurgus";14;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Acanthurus coeruleus";19;6;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Anisotremus surinamensis";17;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Aulostomus maculatus";23;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Aulostomus maculatus";40;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Caranx ruber";21;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Caranx ruber";25;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Cephalopholis cruentata";8;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Cephalopholis cruentata";12;2;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Cephalopholis cruentata";20;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Cephalopholis cruentata";31;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Chromis multilineata";4;20;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Chromis multilineata";7;60;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Chromis multilineata";8;1200;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Equetus punctatus";8;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Haemulon carbonarium";23;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Haemulon chrysargyreum";8;2;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Haemulon chrysargyreum";14;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Haemulon flavolineatum";15;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Haemulon flavolineatum";19;2;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Holocentrus adsensionis";10;2;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Lutjanus apodus";12;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Lutjanus apodus";19;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Lutjanus apodus";22;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Lutjanus mahogoni";15;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Microspathodon chrysurus";14;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Mulloidichthys martinicus";10;3;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Mulloidichthys martinicus";14;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Mulloidichthys martinicus";17;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Myripristis jacobus";14;2;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Myripristis jacobus";15;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Ocyurus chrysurus";32;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Ocyurus chrysurus";33;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Pomacanthus paru";26;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Scarus iseri";8;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Scarus iseri";10;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Scarus iseri";15;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Scarus iseri";20;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Scarus taeniopterus";10;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Scarus taeniopterus";12;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Scarus taeniopterus";14;2;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Scarus taeniopterus";15;2;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Scarus taeniopterus";20;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Scarus taeniopterus";21;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Scarus taeniopterus";22;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Scarus taeniopterus";23;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Scarus vetula";9;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Scarus vetula";25;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Scarus vetula";28;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Scarus vetula";35;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Scarus vetula";39;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Sparisoma aurofrenatum";18;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Sparisoma radians";13;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Sparisoma viride";18;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Sparisoma viride";20;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Sparisoma viride";21;2;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";2;"Sparisoma viride";29;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";3;"Acanthostracion polygonia";22;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";3;"Acanthostracion polygonia";24;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";3;"Acanthurus bahianus";13;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";3;"Acanthurus bahianus";14;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";3;"Anisotremus surinamensis";35;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";3;"Canthigaster rostrata";2;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";3;"Canthigaster rostrata";5;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";3;"Caranx ruber";1;2;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";3;"Caranx ruber";20;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";3;"Cephalopholis cruentata";12;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";3;"Cephalopholis cruentata";18;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";3;"Chaetodon capistratus";6;2;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";3;"Chromis cyanea";6;10;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";3;"Chromis multilineata";4;10;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";3;"Chromis multilineata";6;10;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";3;"Haemulon carbonarium";17;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";3;"Haemulon chrysargyreum";12;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";3;"Haemulon flavolineatum";12;2;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";3;"Haemulon flavolineatum";14;2;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";3;"Haemulon flavolineatum";20;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";3;"Halichoeres garnoti";3;6;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";3;"Halichoeres garnoti";16;2;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";3;"Holocentrus adsensionis";11;2;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";3;"Holocentrus adsensionis";12;5;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";3;"Holocentrus adsensionis";13;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";3;"Holocentrus adsensionis";14;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";3;"Lutjanus apodus";21;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";3;"Lutjanus apodus";23;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";3;"Lutjanus apodus";25;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";3;"Lutjanus apodus";29;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";3;"Mulloidichthys martinicus";13;3;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";3;"Myripristis jacobus";14;2;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";3;"Pomacanthus paru";21;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";3;"Scarus iseri";10;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";3;"Scarus iseri";12;3;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";3;"Scarus iseri";13;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";3;"Scarus iseri";14;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";3;"Scarus taeniopterus";14;3;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";3;"Scarus taeniopterus";16;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";3;"Scarus taeniopterus";20;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";3;"Scarus vetula";13;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";3;"Scarus vetula";16;1;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
2017;2017-06-03;"Cayo Peraza";3;"Scarus vetula";21;2;"10.931704";"-68.250871";"LO";8;"DATA1";"Caribbean";"Venezuela";"Chichiriviche";"Belt transect"
