"DatasetID";"Area";"Country";"Archipelago";"Location";"Site";"Replicate";"Zone";"Latitude";"Longitude";"Depth";"Year";"Date";"Method";"Observer";"Family";"Genus";"Species";"Size";"Density"
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Maria Major Island";NA;NA;13,723476;-60,934343;NA;2014;NA;"Belt transect";NA;"Lutjanidae";"Ocyurus";"Ocyurus chrysurus";NA;12
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Maria Major Island";NA;NA;13,723476;-60,934343;NA;2014;NA;"Belt transect";NA;"Serranidae";"Cephalopholis";"Cephalopholis cruentata";NA;14
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Maria Major Island";NA;NA;13,723476;-60,934343;NA;2014;NA;"Belt transect";NA;"Serranidae";"Cephalopholis";"Cephalopholis fulva";NA;1
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Maria Major Island";NA;NA;13,723476;-60,934343;NA;2014;NA;"Belt transect";NA;"Serranidae";"Hypoplectrus";"Hypoplectrus chlorurus";NA;3
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Maria Major Island";NA;NA;13,723476;-60,934343;NA;2014;NA;"Belt transect";NA;"Serranidae";"Hypoplectrus";"Hypoplectrus guttavarius";NA;2
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Maria Major Island";NA;NA;13,723476;-60,934343;NA;2014;NA;"Belt transect";NA;"Serranidae";"Hypoplectrus";"Hypoplectrus nigricans";NA;1
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Maria Major Island";NA;NA;13,723476;-60,934343;NA;2014;NA;"Belt transect";NA;"Serranidae";"Hypoplectrus";"Hypoplectrus puella";NA;28
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Maria Major Island";NA;NA;13,723476;-60,934343;NA;2014;NA;"Belt transect";NA;"Serranidae";"Hypoplectrus";"Hypoplectrus unicolor";NA;2
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Maria Major Island";NA;NA;13,723476;-60,934343;NA;2014;NA;"Belt transect";NA;"Serranidae";"Serranus";"Serranus tigrinus";NA;3
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Maria Major Island";NA;NA;13,723476;-60,934343;NA;2014;NA;"Belt transect";NA;"Synodontidae";"Synodus";"Synodus intermedius";NA;1
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;NA;14,093786;-60,966858;NA;2012;NA;"Belt transect";NA;"Aulostomidae";"Aulostomus";"Aulostomus maculatus";NA;2
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;NA;14,093786;-60,966858;NA;2012;NA;"Belt transect";NA;"Carangidae";"Caranx";"Caranx ruber";NA;1
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;NA;14,093786;-60,966858;NA;2012;NA;"Belt transect";NA;"Haemulidae";"Haemulon";"Haemulon carbonarium";NA;2
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;NA;14,093786;-60,966858;NA;2012;NA;"Belt transect";NA;"Holocentridae";"Holocentrus";"Holocentrus rufus";NA;6
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;NA;14,093786;-60,966858;NA;2012;NA;"Belt transect";NA;"Holocentridae";"Myripristis";"Myripristis jacobus";NA;47
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;NA;14,093786;-60,966858;NA;2012;NA;"Belt transect";NA;"Holocentridae";"Neoniphon";"Neoniphon marianus";NA;2
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;NA;14,093786;-60,966858;NA;2012;NA;"Belt transect";NA;"Lutjanidae";"Lutjanus";"Lutjanus apodus";NA;3
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;NA;14,093786;-60,966858;NA;2012;NA;"Belt transect";NA;"Lutjanidae";"Lutjanus";"Lutjanus griseus";NA;3
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;NA;14,093786;-60,966858;NA;2012;NA;"Belt transect";NA;"Lutjanidae";"Lutjanus";"Lutjanus mahogoni";NA;1
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;NA;14,093786;-60,966858;NA;2012;NA;"Belt transect";NA;"Lutjanidae";"Ocyurus";"Ocyurus chrysurus";NA;4
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;NA;14,093786;-60,966858;NA;2012;NA;"Belt transect";NA;"Priacanthidae";"Heteropriacanthus";"Heteropriacanthus cruentatus";NA;1
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;NA;14,093786;-60,966858;NA;2012;NA;"Belt transect";NA;"Serranidae";"Cephalopholis";"Cephalopholis cruentata";NA;7
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;NA;14,093786;-60,966858;NA;2012;NA;"Belt transect";NA;"Serranidae";"Cephalopholis";"Cephalopholis fulva";NA;3
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;NA;14,093786;-60,966858;NA;2012;NA;"Belt transect";NA;"Serranidae";"Hypoplectrus";"Hypoplectrus guttavarius";NA;2
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;NA;14,093786;-60,966858;NA;2012;NA;"Belt transect";NA;"Serranidae";"Hypoplectrus";"Hypoplectrus nigricans";NA;3
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;NA;14,093786;-60,966858;NA;2012;NA;"Belt transect";NA;"Serranidae";"Hypoplectrus";"Hypoplectrus puella";NA;12
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;NA;14,093786;-60,966858;NA;2012;NA;"Belt transect";NA;"Serranidae";"Hypoplectrus";NA;NA;2
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;NA;14,093786;-60,966858;NA;2012;NA;"Belt transect";NA;"Serranidae";"Serranus";"Serranus tigrinus";NA;3
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;NA;14,093786;-60,966858;NA;2013;NA;"Belt transect";NA;"Aulostomidae";"Aulostomus";"Aulostomus maculatus";NA;2
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;NA;14,093786;-60,966858;NA;2013;NA;"Belt transect";NA;"Haemulidae";"Haemulon";"Haemulon aurolineatum";NA;2
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;NA;14,093786;-60,966858;NA;2013;NA;"Belt transect";NA;"Holocentridae";"Holocentrus";"Holocentrus rufus";NA;3
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;NA;14,093786;-60,966858;NA;2013;NA;"Belt transect";NA;"Holocentridae";"Myripristis";"Myripristis jacobus";NA;112
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;NA;14,093786;-60,966858;NA;2013;NA;"Belt transect";NA;"Holocentridae";"Neoniphon";"Neoniphon marianus";NA;2
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;NA;14,093786;-60,966858;NA;2013;NA;"Belt transect";NA;"Lutjanidae";"Lutjanus";"Lutjanus griseus";NA;1
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;NA;14,093786;-60,966858;NA;2013;NA;"Belt transect";NA;"Lutjanidae";"Ocyurus";"Ocyurus chrysurus";NA;2
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;NA;14,093786;-60,966858;NA;2013;NA;"Belt transect";NA;"Serranidae";"Cephalopholis";"Cephalopholis cruentata";NA;11
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;NA;14,093786;-60,966858;NA;2013;NA;"Belt transect";NA;"Serranidae";"Hypoplectrus";"Hypoplectrus chlorurus";NA;2
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;NA;14,093786;-60,966858;NA;2013;NA;"Belt transect";NA;"Serranidae";"Hypoplectrus";"Hypoplectrus nigricans";NA;1
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;NA;14,093786;-60,966858;NA;2013;NA;"Belt transect";NA;"Serranidae";"Hypoplectrus";"Hypoplectrus puella";NA;16
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;NA;14,093786;-60,966858;NA;2013;NA;"Belt transect";NA;"Serranidae";"Serranus";"Serranus tigrinus";NA;3
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;NA;14,093786;-60,966858;NA;2014;NA;"Belt transect";NA;"Aulostomidae";"Aulostomus";"Aulostomus maculatus";NA;1
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;NA;14,093786;-60,966858;NA;2014;NA;"Belt transect";NA;"Carangidae";"Caranx";"Caranx ruber";NA;1
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;NA;14,093786;-60,966858;NA;2014;NA;"Belt transect";NA;"Holocentridae";"Holocentrus";"Holocentrus adscensionis";NA;1
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;NA;14,093786;-60,966858;NA;2014;NA;"Belt transect";NA;"Holocentridae";"Myripristis";"Myripristis jacobus";NA;69
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;NA;14,093786;-60,966858;NA;2014;NA;"Belt transect";NA;"Holocentridae";"Neoniphon";"Neoniphon marianus";NA;5
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;NA;14,093786;-60,966858;NA;2014;NA;"Belt transect";NA;"Lutjanidae";"Lutjanus";"Lutjanus griseus";NA;1
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;NA;14,093786;-60,966858;NA;2014;NA;"Belt transect";NA;"Lutjanidae";"Ocyurus";"Ocyurus chrysurus";NA;2
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;NA;14,093786;-60,966858;NA;2014;NA;"Belt transect";NA;"Serranidae";"Cephalopholis";"Cephalopholis cruentata";NA;16
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;NA;14,093786;-60,966858;NA;2014;NA;"Belt transect";NA;"Serranidae";"Hypoplectrus";"Hypoplectrus guttavarius";NA;1
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;NA;14,093786;-60,966858;NA;2014;NA;"Belt transect";NA;"Serranidae";"Hypoplectrus";"Hypoplectrus nigricans";NA;1
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;NA;14,093786;-60,966858;NA;2014;NA;"Belt transect";NA;"Serranidae";"Hypoplectrus";"Hypoplectrus puella";NA;15
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;NA;14,093786;-60,966858;NA;2014;NA;"Belt transect";NA;"Serranidae";"Hypoplectrus";NA;NA;1
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;NA;14,093786;-60,966858;NA;2014;NA;"Belt transect";NA;"Serranidae";"Paranthias";"Paranthias furcifer";NA;1
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Acanthuridae";"Acanthurus";"Acanthurus nigricans";16;1
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Acanthuridae";"Acanthurus";"Acanthurus nigrofuscus";16;1
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Acanthuridae";"Acanthurus";"Acanthurus pyroferus";212;1
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Acanthuridae";"Ctenochaetus";"Ctenochaetus binotatus";14;1
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Acanthuridae";"Ctenochaetus";"Ctenochaetus binotatus";16;1
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Acanthuridae";"Ctenochaetus";"Ctenochaetus flavicauda";3;3
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Acanthuridae";"Ctenochaetus";"Ctenochaetus flavicauda";6;1
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Acanthuridae";"Ctenochaetus";"Ctenochaetus flavicauda";8;1
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Acanthuridae";"Ctenochaetus";"Ctenochaetus flavicauda";10;2
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Acanthuridae";"Ctenochaetus";"Ctenochaetus striatus";16;3
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Acanthuridae";"Ctenochaetus";"Ctenochaetus striatus";18;1
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Acanthuridae";"Naso";"Naso lituratus";27;1
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Acanthuridae";"Zebrasoma";"Zebrasoma scopas";4;1
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Acanthuridae";"Zebrasoma";"Zebrasoma scopas";6;2
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Acanthuridae";"Zebrasoma";"Zebrasoma scopas";8;2
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Acanthuridae";"Zebrasoma";"Zebrasoma velifer";18;1
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Acanthuridae";"Zebrasoma";"Zebrasoma velifer";19;1
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Balistidae";"Balistapus";"Balistapus undulatus";8;1
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Balistidae";"Balistapus";"Balistapus undulatus";10;1
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Balistidae";"Balistapus";"Balistapus undulatus";14;1
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Balistidae";"Balistapus";"Balistapus undulatus";16;1
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Balistidae";"Melichthys";"Melichthys vidua";22;2
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Balistidae";"Sufflamen";"Sufflamen bursa";15;2
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Blenniidae";"Exallias";"Exallias brevis";7;1
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Blenniidae";"Exallias";"Exallias brevis";8;1
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Blenniidae";"Exallias";"Exallias brevis";10;1
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Blenniidae";"Exallias";"Exallias brevis";12;1
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Chaetodontidae";"Chaetodon";"Chaetodon citrinellus";8;2
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Chaetodontidae";"Chaetodon";"Chaetodon lunula";18;2
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Chaetodontidae";"Chaetodon";"Chaetodon lunulatus";18;2
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Chaetodontidae";"Chaetodon";"Chaetodon ornatissimus";4;2
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Chaetodontidae";"Chaetodon";"Chaetodon ornatissimus";12;1
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Chaetodontidae";"Chaetodon";"Chaetodon ornatissimus";16;2
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Chaetodontidae";"Chaetodon";"Chaetodon ornatissimus";18;1
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Chaetodontidae";"Chaetodon";"Chaetodon pelewensis";6;1
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Chaetodontidae";"Chaetodon";"Chaetodon pelewensis";8;1
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Chaetodontidae";"Chaetodon";"Chaetodon quadrimaculatus";14;2
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Chaetodontidae";"Chaetodon";"Chaetodon reticulatus";15;2
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Chaetodontidae";"Chaetodon";"Chaetodon reticulatus";16;1
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Chaetodontidae";"Chaetodon";"Chaetodon unimaculatus";14;1
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Chaetodontidae";"Chaetodon";"Chaetodon unimaculatus";15;2
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Cirrhitidae";"Neocirrhites";"Neocirrhites armatus";4;4
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Cirrhitidae";"Neocirrhites";"Neocirrhites armatus";5;2
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Cirrhitidae";"Neocirrhites";"Neocirrhites armatus";6;7
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Cirrhitidae";"Paracirrhites";"Paracirrhites arcatus";8;5
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Cirrhitidae";"Paracirrhites";"Paracirrhites arcatus";10;1
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Cirrhitidae";"Paracirrhites";"Paracirrhites arcatus";12;1
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Cirrhitidae";"Paracirrhites";"Paracirrhites forsteri";12;1
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Cirrhitidae";"Paracirrhites";"Paracirrhites forsteri";13;1
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Cirrhitidae";"Paracirrhites";"Paracirrhites forsteri";16;2
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Cirrhitidae";"Paracirrhites";"Paracirrhites hemistictus";12;1
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Holocentridae";"Sargocentron";"Sargocentron tiere";17;1
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Labridae";"Bodianus";"Bodianus axillaris";14;1
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Labridae";"Epibulus";"Epibulus insidiator";17;1
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Labridae";"Epibulus";"Epibulus insidiator";19;1
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Labridae";"Gomphosus";"Gomphosus varius";4;1
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Labridae";"Gomphosus";"Gomphosus varius";6;1
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Labridae";"Gomphosus";"Gomphosus varius";21;1
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Labridae";"Halichoeres";"Halichoeres claudia";5;1
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Labridae";"Labroides";"Labroides rubrolabiatus";4;1
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Labridae";"Pseudocheilinus";"Pseudocheilinus hexataenia";3;4
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Labridae";"Pseudocheilinus";"Pseudocheilinus hexataenia";4;1
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Labridae";"Pseudocheilinus";"Pseudocheilinus octotaenia";5;1
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Labridae";"Pseudocheilinus";"Pseudocheilinus tetrataenia";2;1
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Labridae";"Pseudocheilinus";"Pseudocheilinus tetrataenia";3;1
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Labridae";"Thalassoma";"Thalassoma quinquevittatum";3;2
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Labridae";"Thalassoma";"Thalassoma quinquevittatum";4;2
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Labridae";"Thalassoma";"Thalassoma quinquevittatum";5;6
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Labridae";"Thalassoma";"Thalassoma quinquevittatum";133;1
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Monacanthidae";"Amanses";"Amanses scopas";16;1
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Monacanthidae";"Cantherhines";"Cantherhines dumerilii";30;1
"DATA3";"Pacific";"France";"Society Islands";"Tetiaora";"Oroatera";1;"Outer slope";-16,989474;-149,537358;8;2016;"2016-04-12";"Belt transect";"RA";"Ostraciidae";"Ostracion";"Ostracion meleagris";4;1
