"DatasetID";"Area";"Country";"Archipelago";"Location";"Site";"Zone";"Latitude";"Longitude";"Depth";"Year";"Date";"Replicate";"Method";"Observer";"Family";"Genus";"Species";"Density";"Size"
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Sal";NA;10,946654;-68,256912;5;2017;"2017-05-03";5;"Belt transect";"JM";"Scaridae";"Sparisoma";"Sparisoma aurofrenatum";1;29
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Sal";NA;10,946654;-68,256912;5;2017;"2017-05-03";5;"Belt transect";"JM";"Scaridae";"Sparisoma";"Sparisoma chrysopterum";1;35
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Sal";NA;10,946654;-68,256912;5;2017;"2017-05-03";5;"Belt transect";"JM";"Scaridae";"Sparisoma";"Sparisoma viride";1;20
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Sal";NA;10,946654;-68,256912;5;2017;"2017-05-03";5;"Belt transect";"JM";"Scaridae";"Sparisoma";"Sparisoma viride";2;30
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Sal";NA;10,946654;-68,256912;5;2017;"2017-05-03";5;"Belt transect";"JM";"Serranidae";"Cephalopholis";"Cephalopholis cruentata";1;22
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Sal";NA;10,946654;-68,256912;5;2017;"2017-05-03";5;"Belt transect";"JM";"Serranidae";"Cephalopholis";"Cephalopholis cruentata";1;25
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Sal";NA;10,946654;-68,256912;5;2017;"2017-05-03";5;"Belt transect";"JM";"Serranidae";"Cephalopholis";"Cephalopholis cruentata";1;29
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Sal";NA;10,946654;-68,256912;5;2017;"2017-05-03";5;"Belt transect";"JM";"Tetraodontidae";"Canthigaster";"Canthigaster rostrata";1;3
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Sal";NA;10,946654;-68,256912;5;2017;"2017-05-03";5;"Belt transect";"JM";"Tetraodontidae";"Canthigaster";"Canthigaster rostrata";1;10
"DATA2";"Caribbean";"St. Lucia";NA;NA;"L'Islet Point";NA;13,773127;-60,903325;NA;2012;NA;NA;"Belt transect";NA;"Aulostomidae";"Aulostomus";"Aulostomus maculatus";3;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"L'Islet Point";NA;13,773127;-60,903325;NA;2012;NA;NA;"Belt transect";NA;"Carangidae";"Caranx";"Caranx ruber";4;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"L'Islet Point";NA;13,773127;-60,903325;NA;2012;NA;NA;"Belt transect";NA;"Haemulidae";"Haemulon";"Haemulon aurolineatum";2;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"L'Islet Point";NA;13,773127;-60,903325;NA;2012;NA;NA;"Belt transect";NA;"Holocentridae";"Holocentrus";"Holocentrus rufus";11;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"L'Islet Point";NA;13,773127;-60,903325;NA;2012;NA;NA;"Belt transect";NA;"Holocentridae";"Myripristis";"Myripristis jacobus";64;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"L'Islet Point";NA;13,773127;-60,903325;NA;2012;NA;NA;"Belt transect";NA;"Lutjanidae";"Ocyurus";"Ocyurus chrysurus";26;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"L'Islet Point";NA;13,773127;-60,903325;NA;2012;NA;NA;"Belt transect";NA;"Priacanthidae";"Heteropriacanthus";"Heteropriacanthus cruentatus";4;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"L'Islet Point";NA;13,773127;-60,903325;NA;2012;NA;NA;"Belt transect";NA;"Serranidae";"Cephalopholis";"Cephalopholis cruentata";9;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"L'Islet Point";NA;13,773127;-60,903325;NA;2012;NA;NA;"Belt transect";NA;"Serranidae";"Epinephelus";"Epinephelus striatus";2;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"L'Islet Point";NA;13,773127;-60,903325;NA;2012;NA;NA;"Belt transect";NA;"Serranidae";"Hypoplectrus";"Hypoplectrus chlorurus";2;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"L'Islet Point";NA;13,773127;-60,903325;NA;2012;NA;NA;"Belt transect";NA;"Serranidae";"Hypoplectrus";"Hypoplectrus guttavarius";1;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"L'Islet Point";NA;13,773127;-60,903325;NA;2012;NA;NA;"Belt transect";NA;"Serranidae";"Hypoplectrus";"Hypoplectrus nigricans";1;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"L'Islet Point";NA;13,773127;-60,903325;NA;2012;NA;NA;"Belt transect";NA;"Serranidae";"Hypoplectrus";"Hypoplectrus puella";6;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"L'Islet Point";NA;13,773127;-60,903325;NA;2012;NA;NA;"Belt transect";NA;"Serranidae";"Hypoplectrus";"Hypoplectrus unicolor";1;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"L'Islet Point";NA;13,773127;-60,903325;NA;2012;NA;NA;"Belt transect";NA;"Serranidae";"Serranus";"Serranus tabacarius";1;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"L'Islet Point";NA;13,773127;-60,903325;NA;2012;NA;NA;"Belt transect";NA;"Serranidae";"Serranus";"Serranus tigrinus";1;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"L'Islet Point";NA;13,773127;-60,903325;NA;2013;NA;NA;"Belt transect";NA;"Aulostomidae";"Aulostomus";"Aulostomus maculatus";3;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"L'Islet Point";NA;13,773127;-60,903325;NA;2013;NA;NA;"Belt transect";NA;"Carangidae";"Caranx";"Caranx latus";1;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"L'Islet Point";NA;13,773127;-60,903325;NA;2013;NA;NA;"Belt transect";NA;"Carangidae";"Caranx";"Caranx ruber";4;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"L'Islet Point";NA;13,773127;-60,903325;NA;2013;NA;NA;"Belt transect";NA;"Carangidae";"Decapterus";"Decapterus punctatus";44;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"L'Islet Point";NA;13,773127;-60,903325;NA;2013;NA;NA;"Belt transect";NA;"Holocentridae";"Holocentrus";"Holocentrus rufus";6;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"L'Islet Point";NA;13,773127;-60,903325;NA;2013;NA;NA;"Belt transect";NA;"Holocentridae";"Myripristis";"Myripristis jacobus";82;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"L'Islet Point";NA;13,773127;-60,903325;NA;2013;NA;NA;"Belt transect";NA;"Holocentridae";"Neoniphon";"Neoniphon marianus";4;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"L'Islet Point";NA;13,773127;-60,903325;NA;2013;NA;NA;"Belt transect";NA;"Lutjanidae";"Ocyurus";"Ocyurus chrysurus";18;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"L'Islet Point";NA;13,773127;-60,903325;NA;2013;NA;NA;"Belt transect";NA;"Serranidae";"Cephalopholis";"Cephalopholis cruentata";13;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"L'Islet Point";NA;13,773127;-60,903325;NA;2013;NA;NA;"Belt transect";NA;"Serranidae";"Hypoplectrus";"Hypoplectrus chlorurus";2;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"L'Islet Point";NA;13,773127;-60,903325;NA;2013;NA;NA;"Belt transect";NA;"Serranidae";"Hypoplectrus";"Hypoplectrus guttavarius";2;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"L'Islet Point";NA;13,773127;-60,903325;NA;2013;NA;NA;"Belt transect";NA;"Serranidae";"Hypoplectrus";"Hypoplectrus puella";21;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"L'Islet Point";NA;13,773127;-60,903325;NA;2013;NA;NA;"Belt transect";NA;"Serranidae";"Serranus";"Serranus tigrinus";2;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"L'Islet Point";NA;13,773127;-60,903325;NA;2014;NA;NA;"Belt transect";NA;"Aulostomidae";"Aulostomus";"Aulostomus maculatus";1;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"L'Islet Point";NA;13,773127;-60,903325;NA;2014;NA;NA;"Belt transect";NA;"Carangidae";"Caranx";"Caranx ruber";4;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"L'Islet Point";NA;13,773127;-60,903325;NA;2014;NA;NA;"Belt transect";NA;"Holocentridae";"Holocentrus";"Holocentrus rufus";2;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"L'Islet Point";NA;13,773127;-60,903325;NA;2014;NA;NA;"Belt transect";NA;"Holocentridae";"Myripristis";"Myripristis jacobus";59;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"L'Islet Point";NA;13,773127;-60,903325;NA;2014;NA;NA;"Belt transect";NA;"Holocentridae";"Neoniphon";"Neoniphon marianus";2;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"L'Islet Point";NA;13,773127;-60,903325;NA;2014;NA;NA;"Belt transect";NA;"Lutjanidae";"Ocyurus";"Ocyurus chrysurus";4;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"L'Islet Point";NA;13,773127;-60,903325;NA;2014;NA;NA;"Belt transect";NA;"Serranidae";"Cephalopholis";"Cephalopholis cruentata";13;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"L'Islet Point";NA;13,773127;-60,903325;NA;2014;NA;NA;"Belt transect";NA;"Serranidae";"Hypoplectrus";"Hypoplectrus chlorurus";1;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"L'Islet Point";NA;13,773127;-60,903325;NA;2014;NA;NA;"Belt transect";NA;"Serranidae";"Hypoplectrus";"Hypoplectrus guttavarius";3;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"L'Islet Point";NA;13,773127;-60,903325;NA;2014;NA;NA;"Belt transect";NA;"Serranidae";"Hypoplectrus";"Hypoplectrus nigricans";2;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"L'Islet Point";NA;13,773127;-60,903325;NA;2014;NA;NA;"Belt transect";NA;"Serranidae";"Hypoplectrus";"Hypoplectrus puella";15;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"L'Islet Point";NA;13,773127;-60,903325;NA;2014;NA;NA;"Belt transect";NA;"Serranidae";"Serranus";"Serranus tigrinus";1;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"L'Islet Point";NA;13,773127;-60,903325;NA;2014;NA;NA;"Belt transect";NA;"Synodontidae";"Synodus";"Synodus intermedius";1;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Maria Major Island";NA;13,723476;-60,934343;NA;2012;NA;NA;"Belt transect";NA;"Carangidae";"Caranx";"Caranx ruber";2;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Maria Major Island";NA;13,723476;-60,934343;NA;2012;NA;NA;"Belt transect";NA;"Holocentridae";"Holocentrus";"Holocentrus rufus";5;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Maria Major Island";NA;13,723476;-60,934343;NA;2012;NA;NA;"Belt transect";NA;"Holocentridae";"Myripristis";"Myripristis jacobus";99;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Maria Major Island";NA;13,723476;-60,934343;NA;2012;NA;NA;"Belt transect";NA;"Holocentridae";"Neoniphon";"Neoniphon marianus";2;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Maria Major Island";NA;13,723476;-60,934343;NA;2012;NA;NA;"Belt transect";NA;"Lutjanidae";"Ocyurus";"Ocyurus chrysurus";2;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Maria Major Island";NA;13,723476;-60,934343;NA;2012;NA;NA;"Belt transect";NA;"Serranidae";"Cephalopholis";"Cephalopholis cruentata";12;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Maria Major Island";NA;13,723476;-60,934343;NA;2012;NA;NA;"Belt transect";NA;"Serranidae";"Hypoplectrus";"Hypoplectrus guttavarius";2;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Maria Major Island";NA;13,723476;-60,934343;NA;2012;NA;NA;"Belt transect";NA;"Serranidae";"Hypoplectrus";"Hypoplectrus nigricans";4;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Maria Major Island";NA;13,723476;-60,934343;NA;2012;NA;NA;"Belt transect";NA;"Serranidae";"Hypoplectrus";"Hypoplectrus puella";23;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Maria Major Island";NA;13,723476;-60,934343;NA;2012;NA;NA;"Belt transect";NA;"Serranidae";"Hypoplectrus";"Hypoplectrus unicolor";2;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Maria Major Island";NA;13,723476;-60,934343;NA;2012;NA;NA;"Belt transect";NA;"Serranidae";"Liopropoma";"Liopropoma rubre";1;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Maria Major Island";NA;13,723476;-60,934343;NA;2012;NA;NA;"Belt transect";NA;"Serranidae";"Serranus";"Serranus tigrinus";2;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Maria Major Island";NA;13,723476;-60,934343;NA;2013;NA;NA;"Belt transect";NA;"Aulostomidae";"Aulostomus";"Aulostomus maculatus";2;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Maria Major Island";NA;13,723476;-60,934343;NA;2013;NA;NA;"Belt transect";NA;"Carangidae";"Caranx";"Caranx ruber";1;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Maria Major Island";NA;13,723476;-60,934343;NA;2013;NA;NA;"Belt transect";NA;"Haemulidae";"Haemulon";"Haemulon carbonarium";1;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Maria Major Island";NA;13,723476;-60,934343;NA;2013;NA;NA;"Belt transect";NA;"Holocentridae";"Holocentrus";"Holocentrus rufus";13;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Maria Major Island";NA;13,723476;-60,934343;NA;2013;NA;NA;"Belt transect";NA;"Holocentridae";"Myripristis";"Myripristis jacobus";64;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Maria Major Island";NA;13,723476;-60,934343;NA;2013;NA;NA;"Belt transect";NA;"Holocentridae";"Neoniphon";"Neoniphon marianus";1;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Maria Major Island";NA;13,723476;-60,934343;NA;2013;NA;NA;"Belt transect";NA;"Lutjanidae";"Lutjanus";"Lutjanus apodus";2;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Maria Major Island";NA;13,723476;-60,934343;NA;2013;NA;NA;"Belt transect";NA;"Lutjanidae";"Lutjanus";"Lutjanus griseus";3;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Maria Major Island";NA;13,723476;-60,934343;NA;2013;NA;NA;"Belt transect";NA;"Lutjanidae";"Ocyurus";"Ocyurus chrysurus";15;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Maria Major Island";NA;13,723476;-60,934343;NA;2013;NA;NA;"Belt transect";NA;"Serranidae";"Cephalopholis";"Cephalopholis cruentata";9;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Maria Major Island";NA;13,723476;-60,934343;NA;2013;NA;NA;"Belt transect";NA;"Serranidae";"Hypoplectrus";"Hypoplectrus chlorurus";2;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Maria Major Island";NA;13,723476;-60,934343;NA;2013;NA;NA;"Belt transect";NA;"Serranidae";"Hypoplectrus";"Hypoplectrus guttavarius";3;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Maria Major Island";NA;13,723476;-60,934343;NA;2013;NA;NA;"Belt transect";NA;"Serranidae";"Hypoplectrus";"Hypoplectrus nigricans";7;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Maria Major Island";NA;13,723476;-60,934343;NA;2013;NA;NA;"Belt transect";NA;"Serranidae";"Hypoplectrus";"Hypoplectrus puella";17;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Maria Major Island";NA;13,723476;-60,934343;NA;2013;NA;NA;"Belt transect";NA;"Serranidae";"Serranus";"Serranus tigrinus";1;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Maria Major Island";NA;13,723476;-60,934343;NA;2014;NA;NA;"Belt transect";NA;"Carangidae";"Caranx";"Caranx ruber";2;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Maria Major Island";NA;13,723476;-60,934343;NA;2014;NA;NA;"Belt transect";NA;"Holocentridae";"Holocentrus";"Holocentrus rufus";9;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Maria Major Island";NA;13,723476;-60,934343;NA;2014;NA;NA;"Belt transect";NA;"Holocentridae";"Myripristis";"Myripristis jacobus";76;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Maria Major Island";NA;13,723476;-60,934343;NA;2014;NA;NA;"Belt transect";NA;"Holocentridae";"Neoniphon";"Neoniphon marianus";3;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Maria Major Island";NA;13,723476;-60,934343;NA;2014;NA;NA;"Belt transect";NA;"Lutjanidae";"Lutjanus";"Lutjanus griseus";1;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Maria Major Island";NA;13,723476;-60,934343;NA;2014;NA;NA;"Belt transect";NA;"Lutjanidae";"Ocyurus";"Ocyurus chrysurus";12;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Maria Major Island";NA;13,723476;-60,934343;NA;2014;NA;NA;"Belt transect";NA;"Serranidae";"Cephalopholis";"Cephalopholis cruentata";14;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Maria Major Island";NA;13,723476;-60,934343;NA;2014;NA;NA;"Belt transect";NA;"Serranidae";"Cephalopholis";"Cephalopholis fulva";1;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Maria Major Island";NA;13,723476;-60,934343;NA;2014;NA;NA;"Belt transect";NA;"Serranidae";"Hypoplectrus";"Hypoplectrus chlorurus";3;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Maria Major Island";NA;13,723476;-60,934343;NA;2014;NA;NA;"Belt transect";NA;"Serranidae";"Hypoplectrus";"Hypoplectrus guttavarius";2;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Maria Major Island";NA;13,723476;-60,934343;NA;2014;NA;NA;"Belt transect";NA;"Serranidae";"Hypoplectrus";"Hypoplectrus nigricans";1;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Maria Major Island";NA;13,723476;-60,934343;NA;2014;NA;NA;"Belt transect";NA;"Serranidae";"Hypoplectrus";"Hypoplectrus puella";28;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Maria Major Island";NA;13,723476;-60,934343;NA;2014;NA;NA;"Belt transect";NA;"Serranidae";"Hypoplectrus";"Hypoplectrus unicolor";2;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Maria Major Island";NA;13,723476;-60,934343;NA;2014;NA;NA;"Belt transect";NA;"Serranidae";"Serranus";"Serranus tigrinus";3;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Maria Major Island";NA;13,723476;-60,934343;NA;2014;NA;NA;"Belt transect";NA;"Synodontidae";"Synodus";"Synodus intermedius";1;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;14,093786;-60,966858;NA;2012;NA;NA;"Belt transect";NA;"Aulostomidae";"Aulostomus";"Aulostomus maculatus";2;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;14,093786;-60,966858;NA;2012;NA;NA;"Belt transect";NA;"Carangidae";"Caranx";"Caranx ruber";1;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;14,093786;-60,966858;NA;2012;NA;NA;"Belt transect";NA;"Haemulidae";"Haemulon";"Haemulon carbonarium";2;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;14,093786;-60,966858;NA;2012;NA;NA;"Belt transect";NA;"Holocentridae";"Holocentrus";"Holocentrus rufus";6;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;14,093786;-60,966858;NA;2012;NA;NA;"Belt transect";NA;"Holocentridae";"Myripristis";"Myripristis jacobus";47;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;14,093786;-60,966858;NA;2012;NA;NA;"Belt transect";NA;"Holocentridae";"Neoniphon";"Neoniphon marianus";2;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;14,093786;-60,966858;NA;2012;NA;NA;"Belt transect";NA;"Lutjanidae";"Lutjanus";"Lutjanus apodus";3;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;14,093786;-60,966858;NA;2012;NA;NA;"Belt transect";NA;"Lutjanidae";"Lutjanus";"Lutjanus griseus";3;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;14,093786;-60,966858;NA;2012;NA;NA;"Belt transect";NA;"Lutjanidae";"Lutjanus";"Lutjanus mahogoni";1;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;14,093786;-60,966858;NA;2012;NA;NA;"Belt transect";NA;"Lutjanidae";"Ocyurus";"Ocyurus chrysurus";4;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;14,093786;-60,966858;NA;2012;NA;NA;"Belt transect";NA;"Priacanthidae";"Heteropriacanthus";"Heteropriacanthus cruentatus";1;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;14,093786;-60,966858;NA;2012;NA;NA;"Belt transect";NA;"Serranidae";"Cephalopholis";"Cephalopholis cruentata";7;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;14,093786;-60,966858;NA;2012;NA;NA;"Belt transect";NA;"Serranidae";"Cephalopholis";"Cephalopholis fulva";3;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;14,093786;-60,966858;NA;2012;NA;NA;"Belt transect";NA;"Serranidae";"Hypoplectrus";"Hypoplectrus guttavarius";2;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;14,093786;-60,966858;NA;2012;NA;NA;"Belt transect";NA;"Serranidae";"Hypoplectrus";"Hypoplectrus nigricans";3;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;14,093786;-60,966858;NA;2012;NA;NA;"Belt transect";NA;"Serranidae";"Hypoplectrus";"Hypoplectrus puella";12;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;14,093786;-60,966858;NA;2012;NA;NA;"Belt transect";NA;"Serranidae";"Hypoplectrus";NA;2;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;14,093786;-60,966858;NA;2012;NA;NA;"Belt transect";NA;"Serranidae";"Serranus";"Serranus tigrinus";3;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;14,093786;-60,966858;NA;2013;NA;NA;"Belt transect";NA;"Aulostomidae";"Aulostomus";"Aulostomus maculatus";2;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;14,093786;-60,966858;NA;2013;NA;NA;"Belt transect";NA;"Haemulidae";"Haemulon";"Haemulon aurolineatum";2;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;14,093786;-60,966858;NA;2013;NA;NA;"Belt transect";NA;"Holocentridae";"Holocentrus";"Holocentrus rufus";3;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;14,093786;-60,966858;NA;2013;NA;NA;"Belt transect";NA;"Holocentridae";"Myripristis";"Myripristis jacobus";112;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;14,093786;-60,966858;NA;2013;NA;NA;"Belt transect";NA;"Holocentridae";"Neoniphon";"Neoniphon marianus";2;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;14,093786;-60,966858;NA;2013;NA;NA;"Belt transect";NA;"Lutjanidae";"Lutjanus";"Lutjanus griseus";1;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;14,093786;-60,966858;NA;2013;NA;NA;"Belt transect";NA;"Lutjanidae";"Ocyurus";"Ocyurus chrysurus";2;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;14,093786;-60,966858;NA;2013;NA;NA;"Belt transect";NA;"Serranidae";"Cephalopholis";"Cephalopholis cruentata";11;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;14,093786;-60,966858;NA;2013;NA;NA;"Belt transect";NA;"Serranidae";"Hypoplectrus";"Hypoplectrus chlorurus";2;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;14,093786;-60,966858;NA;2013;NA;NA;"Belt transect";NA;"Serranidae";"Hypoplectrus";"Hypoplectrus nigricans";1;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;14,093786;-60,966858;NA;2013;NA;NA;"Belt transect";NA;"Serranidae";"Hypoplectrus";"Hypoplectrus puella";16;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;14,093786;-60,966858;NA;2013;NA;NA;"Belt transect";NA;"Serranidae";"Serranus";"Serranus tigrinus";3;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;14,093786;-60,966858;NA;2014;NA;NA;"Belt transect";NA;"Aulostomidae";"Aulostomus";"Aulostomus maculatus";1;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;14,093786;-60,966858;NA;2014;NA;NA;"Belt transect";NA;"Carangidae";"Caranx";"Caranx ruber";1;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;14,093786;-60,966858;NA;2014;NA;NA;"Belt transect";NA;"Holocentridae";"Holocentrus";"Holocentrus adscensionis";1;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;14,093786;-60,966858;NA;2014;NA;NA;"Belt transect";NA;"Holocentridae";"Myripristis";"Myripristis jacobus";69;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;14,093786;-60,966858;NA;2014;NA;NA;"Belt transect";NA;"Holocentridae";"Neoniphon";"Neoniphon marianus";5;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;14,093786;-60,966858;NA;2014;NA;NA;"Belt transect";NA;"Lutjanidae";"Lutjanus";"Lutjanus griseus";1;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;14,093786;-60,966858;NA;2014;NA;NA;"Belt transect";NA;"Lutjanidae";"Ocyurus";"Ocyurus chrysurus";2;NA
"DATA2";"Caribbean";"St. Lucia";NA;NA;"Pigeon Island";NA;14,093786;-60,966858;NA;2014;NA;NA;"Belt transect";NA;"Serranidae";"Cephalopholis";"Cephalopholis cruentata";16;NA
